电影名,影评
星际穿越,通常来说观众看不懂一部作品，会认为这是作者的问题，但诺兰的成就在于他让观众相信：你看不懂不是我的问题而是你的问题。
星际穿越,个人英雄主义和滥情之爱让这部对科幻的探索之旅大打折扣，有库布里克在先，诺兰的太空史诗透着一种廉价。
星际穿越,"来刷一星的脑残粉
气急败坏的样子真的丑陋"
星际穿越,感受很复杂，以硬科幻的角度看有5分，以人文科幻的角度看3分。前一个小时非常好，就这样一直旅行下去，完全满足星际旅行病患者的需求，这片会被称为神作。可惜非要加入感人肺腑的家庭情节，进入黑洞以后剧情急转直下，怕观众看不懂什么都解释，就毁了。醒来问都没问句儿子，真寒心啊。
星际穿越,"散场后第一件事是查“Do not go gentle into that good night""出自哪里。可能我就是被诺兰率先抛弃的那类观众。【重看2020.02.01】"
星际穿越,【电影之夜】时间只一幻觉，唯爱跨越时空。片末高维对低维的干涉震惊我心，以及近乎梦幻的空间站。跨越虫洞的历程简直像一场进入时空的历险，即便迷失方向，仍有最原始的爱引航，“爱一直都存在”。近3小时的长度，看完后脚踏实地油然而生一种安全感。感谢诺兰大大，贡献了场无比完美的关于时空与爱的宇宙冒险。
星际穿越,看完流烂地球2，回想起9年前的星际穿越，真的欠星际穿越一个好评
星际穿越,这是我看过最激动人心的科幻电影。抓紧时间去看，在剧透毁灭一切之前。
星际穿越,"第一次经历电影院满场，结束后还有掌声。很多细节上对<2001太空漫游>的致敬都很感动，最重要的是看似很俗的主题其实很动人，""love never fails!"""
星际穿越,一群人自作聪明，他们到哪里都要说星际穿越牛逼，还说觉得星际穿越不好看的都是智商低，只要有人敢说不，他们就急得不得了，真是大孝子，我偏要打一星
星际穿越,诺兰版爸爸去哪儿
星际穿越,物理学工作者表示科学相关的部分胡编乱造不能忍。建议Physicist不要再看这类科幻片了。三个星给萝莉和美女。
星际穿越,再执着的求生之念，也比不过父爱无敌。科幻片的外壳下包着一颗炙热的心，真·中二·诺兰老师，用169分钟诠释爱。片中荒芜地球，好像帝都未来。
星际穿越,鉴于以后地球上就没有麦子了，明天早上我决定吃一个麦满分。
星际穿越,我哭了三小时还是觉得难看我可能太讨厌马修麦康纳了
星际穿越,既然[地心引力]我都给了四星那这个给五星好了……一贯的诺兰调，虽然我很不喜欢他走高概念以致让叙事变得恶俗。另外麦康纳黑还是蛮有演技的。这部片的问题跟刘慈欣的小说问题真的很像……另外我真要烦死Hans Zimmer的配乐了……
星际穿越,Do not go gentle into that good night……层层的技术外衣剥去后诺兰给我们讲的是一个关于爱与人性的故事，视觉技术服务于故事，瑰丽绚烂，却又不独占风头
星际穿越,这部近三个小时的电影，简直就是高中地理、有机化学和大学物理相对论的知识串讲。虽然那些烧脑级的数理化知识看不懂，但是能看懂影片中的爱也不错了。《星际穿越》中的雄心和智慧会令你目眩神迷。震撼人心的表演，难以忘怀的画面。一定得在IMAX银幕上观看！
星际穿越,这部集合了科幻，剧情，人性，亲情，爱情，萌物，甚至宗教等我喜欢元素的电影，其实就是一个很有诚意的回答： 为什么那么多人吃不饱饭，却要花费巨额金钱探索太空？#这么多年终于找到我的泪点在哪里——虫洞…#
星际穿越,女儿记得爸爸的一切，但爸爸会忘记女儿跟他说她算出来的“留下”。我觉得儿子也是具有强感应的，不然不会宁可死去，宁可自己的孩子妻子都患上严重的肺病，也要守护这个家的原貌。我觉得哥哥很重要啊。
星际穿越,盗梦也是他导的吗，一样的boring。机器猫式时空穿越，引力世界就是背景做了个滤镜效果，太假，主角因为脑袋呈梨子形，气质又太硬汉，让人感觉不聪明，父女情沉闷俗套到昏睡，爱穿越时空的体现比楳图一雄差得远，唯一有点意思的是五维立体空间，像图片下载失败时的半截彩码。
星际穿越,Grand Sound Mixing & Editing！完全被器宇轩昂、感人肺腑的配乐牵着鼻子走！汉斯·季默绩效过猛！世间万物，其实是平淡无味的。是人情世故赋予了大自然物质世界各种奇幻瑰丽的喜怒哀乐及生死离别。时间是残忍的，但绝非邪恶！是人类的情感在这张白纸上描绘了五颜六色，其中最鲜艳的自然是“爱”色。
星际穿越,爱是唯一可以穿越时间空间的东西 看的眼泪狂流 好壮阔 好恢弘
星际穿越,真是太！好！看！了！（因为上次被Gravity坑了，所以这次就算是诺兰导演也没敢抱太大希望……但是简直太惊喜了有木有！！（不咆哮一下都不能表达我的兴奋之情！（二刷IMAX请等着我！！
星际穿越,年度最佳
星际穿越,好像在宇宙里，什么爱情呀，岁月呀，时间呀，陪伴呀，都是很小的一部分。但是在小小的地球上，它们是我的全部。
星际穿越,未达预期T^T……点子和音乐到了可是情绪和情节没有跟上。最大的感想是原来科幻小说里写了这么多年的东西还是有不少没拍出来啊。对科幻迷来说这剧最大的悬念完全就是个常规套路，一开头就知道是怎么回事了所以感觉揭晓得有点拖沓。
星际穿越,棋下太大总归不好，关键你铺垫环节用的都还是没啥惊喜的二手“一流”场面戏。
星际穿越,点进那些给星穿打一星的人的主页看 99%给流浪地球打5星☺
星际穿越,感觉我还会看很多遍…
星际穿越,大银幕七刷，第一段cornfield chase旋律一响便激动得热泪盈眶，它提醒我的是曾经为电影感到惊奇的自己。毫无疑问这是目前生命中对我影响最为重大的电影，只那句“不要温和地走进那个良夜”便激励我度过无数黑夜。今天，在我感到疲惫不堪的时刻，它仍旧唤起我对宇宙的热爱。尽管会觉得有些单纯得可笑，但是是可爱的，且依然止不住地落泪。
星际穿越,"神作不解释！诺兰的电影到底好在哪？
我认为是对叙事结构的精巧设计。很多导演都会采用非线性叙事， 但毫无疑问诺兰是其中的佼佼者。配乐管风琴给复古质感的星际穿越增加了更多老味道。我查了一下，管风琴这种乐器居然诞生于公元前两百年，比钢琴早近两千年。我相信Zimmer给一部科幻片选择配器，不止是因为管风琴风管长得像太空船发动机，而是这个见证了人类文明崛起的乐器，倾注了对人类宿命的沉思。"
星际穿越,美国人续《本杰明巴顿奇事》，对时空概念的又一新的理念！原来时间可以像图书馆的书籍一样整齐的叠放着，任你赏阅！爸爸回来了！！！
星际穿越,这是一部从大部分角度看，都会觉得无与伦比的影片！诺兰把前辈们的影响，揉进自己的电影中，同时创造出无限广阔的天地。如故事一样，影片本身也走到了前人从未触及到的境地。亲情与科技相互驱动，去实现故事和影片本身的使命，当今真的只有诺兰可以！
星际穿越,手滑五星，一部商业神作，看得内牛满面，时间洪流里再次看到个人渺小如蜉蝣，朝生暮死，浩瀚宇宙绚烂无垠，鸡皮疙瘩满身的内心震撼，来自天上一日地下一年的沧海桑田变幻，人类为了爱和活下去小强一般百折不挠的探索勇气，值得再去刷一次，仔细琢磨没懂的部分。IMAX画质音响满分，但中文字号太大。
星际穿越,爱是万能贴。
星际穿越,若火生海面，相信你的心；尽管星辰陨落，以爱为生。
星际穿越,当科幻片看吧，没有幻想深度；当剧情片看吧，没有场景戏剧性和人物性格深度。一部昂贵的烂片。看到Nolan不中用的这一面以后，回头再去看“Inception”，甚至“Memento”，都没有记忆中那么好了：因为你更容易注意到败笔了－以前“两可”的场景觉得是神来之笔；现在再看呢，故弄玄虚而已。。
星际穿越,震撼！！后悔没有在电影院看系列
星际穿越,男主爱女儿，更爱安妮海瑟薇XD
星际穿越,看起来是科幻，实际上是亲情，这么一想，就不去挑bug了。多维世界是在一个书架后展开的，喜欢这个设定。男主角从多维世界能看到昔日的自己，所以后身对于前身，就是神。
星际穿越,伪宏大。妄图将单薄庸俗的个人间的纽带放大到宇宙尺度，还冒充严肃。
星际穿越,出海和归来是永恒的男性意象，在我心中，这依然是一个关于Be a man的故事。
星际穿越,14年因种种原因错过在大银幕上观看，在那个虽然很大但也只有60多寸的电视上看完后我的评价是“披着黑科技外衣的通俗剧”，并产生了深深的失望；近六年后居然能等来重映也是意料之外：个人对其核心的认知依旧没有改变，在某些“鸡生蛋蛋生鸡”的关键理论问题上诺兰选择了用爱打哈哈，让本片在叙事上形成了无解的环形悖论，可他对时间相对性的迷醉阐述和寰宇间人类存在的本质思索端的在大银幕上被无限放大到令人动容。
星际穿越,我甚至不知道自己为什么哭，但眼泪就是止不住。
星际穿越,为了说圆一个故事扯一堆有的没的名词，最后只为了说一句爱可以拯救=。=So long to the art of storytelling! Almighty Technology!  BTW，TARS加一星半╮(╯▽╰)╭
